UE1vsUE2,acc_all,acc_x,acc_y,acc_z,gyro_all,gyro_x,gyro_y,gyro_z,on_same,UE3vsUE4,UE1vsUE3,UE2vsUE3
0,0.00859434568523615,8.14019354862015,1.697409973347552,0.31160467043865164,1.2660787773382491,98.54094365974129,7.894840339653785,0.010876871033901506,1.0,1.0,0,0
0,0.026385499539984054,8.481367912352693,0.6601170195399041,0.03650033287392946,0.1104830236548635,0.5609253348569968,0.8231346793024904,4.762894570912412,0.0,0,1.0,0
0,0.019390292909755757,9.909713829695754,0.12227834316835107,0.024956433314856696,0.050157685726787436,0.1632728995130539,1.2223545362689443,4.608039933600977,0.0,0,0,1.0
1.0,0.004436965916127196,0.03158662482817269,0.45051406323585386,0.004136771661057148,0.31263638779209596,0.013637374598833666,0.004580980276529308,0.002425554942283987,1.0,0,0,0
0,0.012951899554545846,1.4820760441310483,0.8145355717938988,0.383692183918623,2.814148527751244,6.504849447718538,5.845286883743025,4.220146759595548,1.0,1.0,0,0
0,0.002623810469972821,0.8609252615911004,0.08569704610905683,0.0034432813024003243,0.15918004712454562,0.20455705990862247,0.623936314331145,1.1963275252215673,0.0,0,1.0,0
0,0.0068139471898217,0.7227716265780462,0.24985512707756033,0.008069637097376419,0.13613158733076242,0.2959903354065888,0.5188589959925495,1.0907928694982134,0.0,0,0,1.0
1.0,0.0017363277419019656,0.05235000342969119,0.23541702536857426,0.0020107412231702873,0.10246215773572906,0.07720483550467282,0.0013287085562414722,0.0037023680257954376,1.0,0,0,0
0,0.02832837954475088,4.937808124577958,1.6046529454553289,0.4416974235794535,0.049390089621228636,13.241571853997428,40.81724276584757,1.0451146337491644,1.0,1.0,0,0
0,0.04546852736294799,5.583195741908647,0.14748597409997793,0.0427931726470715,2.6371602234865836,2.1300416132625717,2.2304759090368793,4.769986282424803,0.0,0,1.0,0
0,0.03762316411949785,5.3600777264204655,0.10844385305888246,0.037388661944173604,2.4818448778704636,1.291137442062499,2.141944626460943,4.669332273138357,0.0,0,0,1.0
1.0,0.006366137046252158,0.16247266401880375,0.6174047178782835,0.007314040943484782,0.11945397801927819,0.07480660348522257,0.008559250779243717,0.008175100029169153,1.0,0,0,0
0,0.02072528952195196,4.852612713970274,5.894114074045227,2.452184750398586,0.21266866525414718,0.39761872783427726,5.7836467705058325,41.10453603015575,1.0,1.0,0,0
0,0.002406386300745361,2.197201796189216,3.4188299025954345,0.002153474635691841,0.07011367406203607,0.08863095081945063,0.028133085649958714,13.635746370611171,0.0,0,1.0,0
0,0.00787735792130375,2.924627751844223,1.496004052962112,0.00959934530614073,0.054376557430516795,0.28447374351108423,0.04274323348886934,12.467116436143648,0.0,0,0,1.0
1.0,0.009728135744386855,0.18522065898287918,21.38245966412915,0.020612834282432865,0.03675706206768134,0.6006539038448773,0.027814380850751854,0.08577196460791463,1.0,0,0,0
0,0.01869875102919954,1.2817084455326282,1.4476712865357495,0.09337553286023162,1.8774445189629274,0.06798024720496308,5.0176985190715095,12.065307906778473,1.0,1.0,0,0
0,0.005721386568950017,1.0549446894656218,0.33038340093269764,0.008995460899071944,0.16591209000531315,0.11240341196753928,0.12694781463139762,2.7850998739793957,0.0,0,1.0,0
0,0.008444095559224762,0.5813654124906917,13.797948188144577,0.010547467677075194,0.3337293612290454,1.0682290054423054,0.26941410780628255,1.9072320701300247,0.0,0,0,1.0
1.0,0.0016950898661329719,2.9701500037040467,1.0606386320851273,0.003808000034128913,0.10263386706705148,0.035977205285888894,0.0033542521843266493,11.237411196784853,1.0,0,0,0
0,0.004482374231078825,0.5331322918712573,0.3371273998120177,0.8409977718903916,0.7806533561301368,2.1080125643312346,8.82340792242325,2.8598741213474113,1.0,1.0,0,0
0,0.0035001628540995717,0.22408363668254194,0.07604249564264477,0.003381498945867415,0.23575932028292432,1.326868599415891,0.4682869651215855,8.893334068453576,0.0,0,1.0,0
0,0.0034209969238500506,1.9048718421966722,1.4158356454426015,0.005281734157042248,0.6557727967556589,1.804077803906289,0.3977049474001804,53.06742679511925,0.0,0,0,1.0
1.0,0.011511672395479587,6.532131067398442,7.111232602523259,0.015021925069381659,0.01709124152762513,0.15495415043429403,0.016714932000577522,0.1655289920326382,1.0,0,0,0
0,0.0015975595002800564,2.722603270901277,0.4220022911083032,0.11123955794211624,1.4257985941166638,0.12733420249442334,4.142164877460496,6.654534504790109,1.0,1.0,0,0
0,0.053311358317351516,1.7507813006341066,0.01876005392180391,0.061561349961758355,0.2661344457752437,6.002440333919202,0.4090109337931266,5.76832885874536,0.0,0,1.0,0
0,0.018755129688303767,5.612276672873116,6.837945306209836,0.019116225265153556,0.38929082544525684,3.5715819796998955,0.26504135901160364,6.839117712733201,0.0,0,0,1.0
1.0,0.028232497101087082,0.897510492404432,2.47244517215655,0.049632255678108084,0.02851909069729314,0.04280596510771111,0.002885972718623273,0.03776654201784294,1.0,0,0,0
0,0.01560756445500827,10.557340294918626,0.18777987003364852,0.054138599641132275,0.05948454729127497,6.30437792946958,0.040196092475615355,1.31357238578919,1.0,1.0,0,0
0,0.005001774094624945,7.9284613543990226,0.03122774737488561,0.009135886548675238,0.2073197955676969,2.5272363609550803,0.3273243574680567,0.05305998589318808,0.0,0,1.0,0
0,0.02571197214677573,5.259664022685174,2.6373680093699563,0.03370148335166522,0.18397423548230757,3.4638346864997223,0.3893268164012123,0.06721665121244493,0.0,0,0,1.0
1.0,0.0022728598444049057,102.76386499990235,0.4788100099454359,0.0023414827358197872,0.07719141963750527,0.05775147692366467,0.08469179783143398,0.01160705112296761,1.0,0,0,0
0,0.0005403387926701744,0.39755837198701455,0.24232013888910886,0.05034964868721732,3.1332001756913033,6.634803112239175,4.83421776812131,45.21899384386386,1.0,1.0,0,0
0,0.002492886570693893,41.27736133260839,0.019974612778684075,0.0035060794684247374,0.23181227051441752,31.528976930777134,0.553075046792815,33.98882534602001,0.0,0,1.0,0
0,0.00607574097157828,3.8936557332935995,0.49849447794158297,0.007397690347872113,0.5777070886911262,24.451816426543655,1.0873108382866803,30.92416711775113,0.0,0,0,1.0
1.0,0.003944004254879608,6.516828078152531,0.5013995059884608,0.00487320508994833,0.37431744912645787,0.28404529305976606,0.08299405000503997,0.29368623346880907,1.0,0,0,0
0,0.019141097881962457,0.0544454998194586,0.21909742476204028,0.024560998687334,4.580047506415663,4.492444327921651,0.45790336312977986,0.6769515369324314,1.0,1.0,0,0
0,0.07299938251720685,5.84627531203132,0.04469217268946457,0.05381828713997314,0.37537647600454394,6.974131738280681,1.88250414254146,0.0317135995506042,0.0,0,1.0,0
0,0.04984640055006093,6.407652102761859,0.2801204129346055,0.0321324600642343,0.0333454109592429,3.470540413801313,1.0870698824541363,0.38887090681512115,0.0,0,0,1.0
1.0,0.0032016019776757534,15.9977257916112,1.357517634062872,0.003947445342117463,0.50206681666653,0.042834507158167064,0.11647789119866872,0.7980268980042231,1.0,0,0,0
0,0.0037110203529212207,0.845029425565513,0.44814992411722654,0.056377065804497514,0.7561130321064853,4.085899391876478,4.502709951582284,26.265619285737905,1.0,1.0,0,0
0,0.010373849154076414,0.29559563571208536,0.06105276754214619,0.013810716663485727,1.538771489963414,3.742310788252031,0.9559086943307121,9.734919780807502,0.0,0,1.0,0
0,0.010513771024451585,14.550038276337178,0.8613603822868988,0.009141053926658581,0.25275194517371447,2.8434568235868922,0.40708784407307125,16.445164942618142,0.0,0,0,1.0
1.0,0.002317411962227637,7.641703434678375,0.3207093135437903,0.0024571241637530586,0.03186789954670375,0.0018695078205682447,0.012060658792428729,0.2198782787212992,1.0,0,0,0
0,0.009063473681327112,0.07421384573616457,0.4053957920197744,0.018746655847946766,1.1138998201926864,5.196322925119987,18.566422362389115,0.05733183890812284,1.0,1.0,0,0
0,0.06044578991220395,7.876993657625771,0.0659223504121374,0.04477292094922912,5.535089273086372,4.691867144442095,0.022110921405601443,1.4173687964669923,0.0,0,1.0,0
0,0.043860736744040944,1.4497683313853251,0.23365572972290824,0.031161745935573113,4.527746776109795,4.950667233199086,0.02298487571622316,0.4807712147882808,0.0,0,0,1.0
1.0,0.002321387824914957,0.36005200002468357,7.285592450658016,0.0029600902069541425,0.03802204985117485,0.009491282872881117,0.000284467724289836,0.009056004517863307,1.0,0,0,0
0,0.005928154453783716,0.7089607299667269,1.344663662450029,0.08466159256198227,322.73323343264383,4.064769424742331,44.84414374606492,0.438357450845391,1.0,1.0,0,0
0,0.005540558569142582,0.5631270628778381,0.14078893515050542,0.00464421244339087,189.07427359895212,1.7208323379667196,0.08672982632317025,4.384190195074585,0.0,0,1.0,0
0,0.010780073582741896,0.10162184279910885,5.131736184129115,0.01033076087119793,167.83912574643273,2.024719628994629,0.08714236369097472,4.279454611034884,0.0,0,0,1.0
1.0,0.0030674322587761274,0.16671625672044085,1.3263090050982493,0.003524647580253147,0.0150029395981073,0.4475079702740303,0.12882867858659616,0.010428918311196545,1.0,0,0,0
0,0.0033610689404504407,1.1865797081031337,4.481302052195748,0.11418535886404826,0.16304619556958164,5.514607549675889,11.242773760232735,1.0407101979601874,1.0,1.0,0,0
0,0.03173502537267358,0.42231491294842005,2.121473275758526,0.02973555172487216,0.08466818346358213,0.1557424119800578,0.17558742234350197,7.614312220506718,0.0,0,1.0,0
0,0.01709826534169902,0.7771527427098445,0.6863408842862554,0.014918336010428433,0.0519963860518748,1.053377188291268,0.5976865374240611,8.178857125158341,0.0,0,0,1.0
1.0,0.005389949103414716,0.13988599160236057,3.6621327270922817,0.014391663626274682,0.0546405237611916,0.9105224212425983,0.0008294974925276002,9.511334420149745e-05,1.0,0,0,0
0,0.0017777312084398477,6.617874847718895,1.9551821645506497,0.11123950835415518,0.36265752411018476,9.1459903259672,44.05278385613648,8.857969284162904,1.0,1.0,0,0
0,0.01762600964352908,5.684954682021618,0.843236969328861,0.031015374929701873,0.33865416266064086,0.5811501975606271,1.8855227386122795,5.0186771589296,0.0,0,1.0,0
0,0.005340950592521124,6.701191510439817,0.8942529541288139,0.004986668400310085,0.6768960895633203,0.16784786963505005,1.9196043179121187,5.0221852773882025,0.0,0,0,1.0
1.0,0.0038650592759235055,0.05149123459921821,2.645828454897859,0.004022487064038521,0.03005034229925101,0.16003937977251814,0.0007465125149795687,0.010372232148306225,1.0,0,0,0
0,0.0020870712427891363,1.0390224735316125,0.5561543618614478,1.541130362485209,0.17788806607981206,5.115454457117636,22.692045185305812,0.05091722934811823,1.0,1.0,0,0
0,0.01360002873538312,1.0271340744489466,1.1940070278376933,0.013830528087098497,2.3852114744004793,2.799868954819179,1.0044057082912465,4.54477240682002,0.0,0,1.0,0
0,0.0040715590067896615,1.301676452727395,3.7628822522191347,0.0050479416428922536,2.9901279117816477,1.4166782180274915,0.9539046270283673,4.718337400457472,0.0,0,0,1.0
1.0,0.0055722971773937416,0.1774424420987978,1.9104229091761376,0.006048145623950436,0.046817594772996324,0.057205406128094,0.013299707654676089,0.011989094029718327,1.0,0,0,0
0,0.0009248449444082098,0.0796240577297123,0.9983491649092882,0.15529571051887414,0.6660732544804141,44.07338226776601,3.2100895126585334,2.707223501806943,1.0,1.0,0,0
0,0.010382368940069372,0.278235848698439,0.24808018497175685,0.009391150681861873,1.9309267896585225,0.23294233748355414,0.41293453416772835,5.111172517181612,0.0,0,1.0,0
0,0.004270053303122614,0.06398789305715767,0.83851482364099,0.004276620843501343,2.695836677390102,0.46683307357464054,0.27849873073760306,4.913505339204548,0.0,0,0,1.0
1.0,0.006705777104772147,2.4375100980368942,0.7384678495275542,0.008200193398409715,0.25535269004212297,0.21630633805880825,0.06153848349817415,0.27392723662266233,1.0,0,0,0
0,0.026410857026922002,1.7090499601595053,8.17731656670365,0.7071091813381823,0.0794012173351864,0.06036490542988123,22.60745423612891,0.1832449585142958,1.0,1.0,0,0
0,0.01664204231589969,1.331168798346219,4.899688538064769,0.016251441905735693,1.2338610685331366,1.7792731012894638,0.6958685974796335,15.335318029323329,0.0,0,1.0,0
0,0.01374927443051332,0.763198129527539,6.1993381681830195,0.01330217360834082,0.3692137912811098,3.6827782684385553,0.3317851772178836,10.123628485013423,0.0,0,0,1.0
1.0,0.18178385320930926,28.30297933510704,2.0402464543156973,0.42908514518986896,0.02973395688494306,0.013778419829308677,0.011065411439371656,0.006762305761465085,1.0,0,0,0
0,0.004295178403768103,2.0984886839127457,1.3382725678016332,0.2713012530920366,1.300772855853756,4.035907421637687,1.1383754295750632,4.059346908182668,1.0,1.0,0,0
0,0.23341915799432222,29.06816695479808,0.5879562227559015,0.4862806406736397,0.14097126711366706,38.74150579636669,0.020564281793034836,0.5098068124647342,0.0,0,1.0,0
0,0.005389514147330115,0.7641164240763888,0.38114456739422,0.00358292146531547,0.28676488074143797,34.624286855341836,0.04861065148652674,0.5900497688339129,0.0,0,0,1.0
1.0,0.016280489467320018,5.9464300499606875,1.1681193672396735,0.022253997547499328,0.2809218337579593,0.0036141531802461103,0.002221179385212272,14.061034150234233,1.0,0,0,0
0,0.0012576709823076053,0.6155440656686362,5.781865020525772,0.41203237072118665,0.0610378072249715,6.398473305776739,16.827801226706484,2.995349740231807,1.0,1.0,0,0
0,0.010414421220934415,5.840081679815061,3.4647940678662854,0.018694774573184716,0.16495793922891128,2.572549105374334,0.439659680360902,4.473860617252674,0.0,0,1.0,0
0,0.0018456591569675019,0.3530233127735403,0.6825641119704896,0.0015805014605901246,0.862996175780971,2.3649167913841076,0.5047916330759379,73.46356729541671,0.0,0,0,1.0
1.0,0.006925658044748976,0.09940467369089534,0.2652419634720079,0.013039950395944694,0.012207850469182034,0.0012708238839018017,0.0021158883394625815,0.0005511412572968223,1.0,0,0,0
0,0.0016770650012685449,10.352266928346065,1.8332304058718158,0.2764485219920924,0.38483292003440106,8.562518430927511,0.29012836259811076,0.0905310763398609,1.0,1.0,0,0
0,0.004438964118537887,26.52830310797318,0.3354098153100562,0.008250145890941144,1.058796970727683,2.5369959407942133,0.05832577279025964,4.8261531325662865,0.0,0,1.0,0
0,0.002789748044716458,26.023578680845873,0.12067384675368503,0.0025131185526938225,1.2829228192868183,2.5088314075591125,0.07773448104646732,4.830342577874368,0.0,0,0,1.0
1.0,0.0060267094919742095,0.051910993502399486,0.28351983177273216,0.006092014220796571,0.5435196860505767,0.029812036433075468,0.037255026972322976,0.006155687176003583,1.0,0,0,0
0,0.004914486718631784,5.533579997867936,0.549221916010712,0.8162299279054593,1.0281503860335348,118.52845834992154,14.679514162158041,2.1778110035376104,1.0,1.0,0,0
0,0.0049379430030774725,4.631525266011166,0.11319310872532422,0.004872258393127481,15.777317882010141,2.181019455827991,0.8017400015584898,4.220026459095432,0.0,0,1.0,0
0,0.0017973108018274789,4.9420803621484,0.35441884188237543,0.0018988251106949916,6.754912013616391,1.6159578820519729,1.2265424494204316,4.172485013416736,0.0,0,0,1.0
1.0,0.0034425835634898923,0.1451344730320199,2.66759883041491,0.0029550844121788073,0.03484396249307286,0.006975956491151074,0.014162608121766713,0.03962179014810577,1.0,0,0,0
0,0.004196876394892784,4.29701943187797,0.6269767928018963,0.44795876504766,0.016872763138949445,2.445790184726098,2.3146334035341023,0.34619214083350097,1.0,1.0,0,0
0,0.00387058452130636,4.504748388518395,2.7388103911906083,0.0032448485924983688,0.3392381779946529,0.5004145401377762,1.1599915440083024,8.139823636875855,0.0,0,1.0,0
0,0.0016470880207373716,4.718046960047418,0.6099103893913234,0.0018184915654559878,0.5668115249626793,0.6231724399344208,1.448659689768672,7.1175329271430074,0.0,0,0,1.0
1.0,0.002651722772283601,0.17371414117988015,0.8707406328076089,0.0038752715762928962,0.16272774470033444,0.008939019504101982,0.0012254869499199238,0.3544376844477705,1.0,0,0,0
0,0.005149882647651014,21.17035171913373,17.15707501078601,0.14325538922147046,0.6970455484582927,0.21230633158026888,32.32284477653845,7.0071827979894685,1.0,1.0,0,0
0,0.013623527670168894,21.765552079092284,8.257513742854048,0.015511157844137454,0.3746075445321492,1.802610140671565,0.11034301247898079,4.344847479903569,0.0,0,1.0,0
0,0.0066500531186592165,20.260221808695274,5.037985500098962,0.006046411709507002,0.05622341340172619,2.067543915671385,0.11171025059064965,4.365888655854344,0.0,0,0,1.0
1.0,0.006621376236742277,2.484933952519414,17.106450772741166,0.005470982894791319,0.028008075417853807,0.35386445415469026,0.030853164452219767,2.818294443400166,1.0,0,0,0
0,0.0010540832020741982,0.8227500098813424,1.9366506145342295,0.4727892719523212,0.25038958767301567,0.755480287097064,12.784379095931394,1.7836277716379487,1.0,1.0,0,0
0,0.004514820478641399,3.118200848215273,0.4053614568199855,0.0036274440585653133,1.6520064656401516,0.14444459441230714,1.4194122848720925,5.495187541791639,0.0,0,1.0,0
0,0.002378555601947041,0.7565506098717885,11.047729319610418,0.002615301866772104,1.8965113633297426,0.9595409854845878,0.9997440960342291,16.538177758637563,0.0,0,0,1.0
1.0,0.02732821455812093,1.9732724642139792,0.403667936939561,0.018337584765675118,0.19358968478251296,0.06288446601138974,0.0631516313700589,0.35005328177644796,1.0,0,0,0
0,0.004589490076689195,6.038377174223536,1.3559454249870124,0.14067231070305813,0.4262494967510895,0.316768083099703,6.7713916032046235,1.2070662357445667,1.0,1.0,0,0
0,0.04197678696464664,5.53979165112307,0.26054771554470346,0.02681346393851997,0.3885952345260586,4.517695580040227,0.3461441349693156,0.8876362587592582,0.0,0,1.0,0
0,0.004674129493703953,5.8194660475327975,0.11568743862648836,0.003385875691309255,1.1201044208231645,6.179713356366365,0.12538434211125693,0.14968762782312983,0.0,0,0,1.0
1.0,0.0038464652915893454,16.780980549698732,2.3502847415428065,0.0053845557652482294,0.22078185972165054,0.34053775381048734,0.1744368496500341,0.03675426859669748,1.0,0,0,0
0,0.0018336400428784125,0.4554724400969896,0.6481078823835058,290.6966858682243,0.012871192054797764,5.087299747250624,9.252498742919167,1.606453004436733,1.0,1.0,0,0
0,0.010150963099822986,0.6331761479265895,0.05938257806621715,0.017051888431917295,0.036542619745165913,7.168367444036913,0.073928581322348,0.14221011002262618,0.0,0,1.0,0
0,0.0055262179027545984,21.588762209938615,2.1779201953037863,0.007499648729299855,0.2503983395063437,3.3291989837092197,0.04729036440281038,0.10685765225263771,0.0,0,0,1.0
1.0,0.018222015980343783,7.514896872920419,16.901698247268385,0.03518620900669124,0.4627637955607785,0.004382017134310506,0.046509151057396045,0.002869389257783861,1.0,0,0,0
0,0.0018060216310043966,4.4637037691638195,0.5518420120353056,0.1418489211401457,5.179043939107045,0.6146321034730577,1.6775654188939526,0.22669030448744126,1.0,1.0,0,0
0,0.05059477206036943,6.081238407811528,0.029983266692240926,0.0767493540129008,0.09276262548689937,0.7746725272836872,0.18022224869108378,0.3066787876522495,0.0,0,1.0,0
0,0.010069651474428282,0.26806484609126235,16.613120178906208,0.009911519939762295,0.1597451689761944,0.8350414613075788,0.054522673883361156,0.25222924614710523,0.0,0,0,1.0
1.0,0.005804096993898492,5.456176886182169,4.050694352639062,0.004301528623233448,0.006069255105326527,0.04600241509197755,0.012714503512133862,0.7788093473645724,1.0,0,0,0
0,0.0009913160653369508,2.318821225761553,0.7841943194125238,4.909873558118301,0.01416671164732297,4.236684154429509,25.475032684123562,18.90501550170303,1.0,1.0,0,0
0,0.009225628295189896,1.2348877539566996,0.2556777574765327,0.005514506917902475,0.1247950723649433,0.8647190189134804,0.013141131367340108,22.543177654260255,0.0,0,1.0,0
0,0.005675925250099234,4.902331364247608,2.450663504467899,0.005359516083032321,0.16291571715584532,1.3410150544691153,0.015764400779189357,8.786993700948756,0.0,0,0,1.0
1.0,0.0037111394585336434,9.216408559547757,0.25876287134643333,0.004307561350924378,0.07103798661653823,0.09517520973798117,0.12369417975313099,0.2648316302526335,1.0,0,0,0
0,0.0004551489440875843,3.9716262847017787,0.5001110039578296,0.13508580707353832,0.2467146268970807,6.895533681794019,0.0548979653895358,0.9956337928169195,1.0,1.0,0,0
0,0.004820100186106331,3.697577424820549,0.0672873620903117,0.005375492783803752,0.06958906818173909,0.1672161288309675,0.02128813780142217,0.04488825965670441,0.0,0,1.0,0
0,0.0005796847289786101,9.4752349806736,0.23101128943110455,0.0006435663514288832,0.014849585568626431,0.48064340852836324,0.1086533117990536,0.4846668303357903,0.0,0,0,1.0
1.0,0.002126233549712651,0.5158182106503618,0.12463306457334451,0.0026098556672397746,0.09839374634111998,0.3736770540426692,0.0038706749758669026,0.13030743054645363,1.0,0,0,0
0,0.007194633385345831,8.218108254659606,0.560921538137056,2.448603587245757,0.03616651027500491,30.943899710698695,21.94750423744924,9.048293573273767,1.0,1.0,0,0
0,0.0034201628415684794,7.368442961724752,0.07067460347148145,0.003722985894523578,1.5775239843186153,0.7805829354029384,0.24803236345066831,0.6675026972470035,0.0,0,1.0,0
0,0.001164484548626132,6.038441358672227,0.06296162428371083,0.0013886804203478407,0.8318815289963296,2.5196724927053555,0.3097114662979706,0.47580953887499144,0.0,0,0,1.0
1.0,0.0065210977774508225,0.16211584194025816,0.5979474459725848,0.007561384222755626,0.0021295856262757602,0.010981880583083501,0.000351177980450614,0.04936697560175897,1.0,0,0,0
0,0.0007423429053256244,3.680826665401146,367.2874395479209,0.1006484443733463,0.4709860449136236,8.445715343806727,0.2119833295176637,2.7198086808772506,1.0,1.0,0,0
0,0.003764566379813735,4.1872907061333615,196.20483612356716,0.004994786295050711,0.3376319497271488,1.584255202536799,0.04187060851078595,4.87016158823173,0.0,0,1.0,0
0,0.0016142901259279259,3.604534829407934,137.79401611032793,0.0018475826626689886,0.3631340680451465,1.8921308251125377,0.04155785293577138,5.328029145483496,0.0,0,0,1.0
1.0,0.007009613219806548,55.388195137069054,5.84432863496636,0.01297127225051149,0.21758208231544868,0.0044374278260524615,0.003465176487782028,0.8379112532248573,1.0,0,0,0
0,0.06898536371034472,4.461716432814624,4.90258610382966,0.03752311546189323,0.029654120543462722,4.9038022710234745,16.354507929286722,8.484969756765286,1.0,1.0,0,0
0,0.05125589948066314,71.05383210053105,2.0624301596190167,0.05077144376808448,0.03128586042149382,2.103114302373961,0.7171967066158524,4.8567435513416495,0.0,0,1.0,0
0,0.0736293125238497,5.373024166893512,4.426895420113721,0.08896336207121554,0.24660239589500318,2.286153399721403,0.6148693445595776,4.6609641839140865,0.0,0,0,1.0
1.0,0.0036168278589411586,0.053238479548273036,18.17097978672295,0.0035142835477596206,0.0975541346844727,0.05870814599538271,0.020478694352122916,0.061197627646267766,1.0,0,0,0
0,0.001627471664395509,6.681027244559897,1.8241968867634908,0.10334036735916619,0.1294081170446756,5.130711042742944,2.5948000114365097,14.289652775292131,1.0,1.0,0,0
0,0.00409805082476524,5.247416309652114,0.4865398584600222,0.005365711540464462,0.09095924842946247,3.3809713474013257,0.1513788293976897,5.031293043157461,0.0,0,1.0,0
